"chunk_id","doc_uid","doc_id","concept_name","mentions_source"
"06/2026/QĐ-UBND|Quyết định 06/2026/QĐ-UBND Ban hành quy định công tác quản lý dự án sử dụng vốn đầu tư công; vốn ngân sách nhà nước chi thường xuyên để sửa chữa, cải tạo, nâng cấp, mở rộng, xây dựng mới hạng mục công trình trong các dự án đã đầu tư xây dựng trên địa bàn thành phố Huế|Điều 18#0","06/2026/QĐ-UBND|Quyết định 06/2026/QĐ-UBND Ban hành quy định công tác quản lý dự án sử dụng vốn đầu tư công; vốn ngân sách nhà nước chi thường xuyên để sửa chữa, cải tạo, nâng cấp, mở rộng, xây dựng mới hạng mục công trình trong các dự án đã đầu tư xây dựng trên địa bàn thành phố Huế|Điều 18","187057","đấu thầu","substring"
"03/2017/TT-BTNMT|Thông tư 03/2017/TT-BTNMT Hướng dẫn việc cho vay với lãi suất ưu đãi, hỗ trợ lãi suất sau đầu tư từ Quỹ Bảo vệ môi trường Việt Nam|Điều 18#0","03/2017/TT-BTNMT|Thông tư 03/2017/TT-BTNMT Hướng dẫn việc cho vay với lãi suất ưu đãi, hỗ trợ lãi suất sau đầu tư từ Quỹ Bảo vệ môi trường Việt Nam|Điều 18","123798","bảo vệ môi trường","substring"
"1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15#1","1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15","40940","bảo hiểm xã hội","substring"
"1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15#1","1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15","40940","bảo hiểm y tế","substring"
"1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15#1","1111/QĐ-BHXH|Quyết định 1111/QĐ-BHXH Về việc ban hành Quy định quản lý thu bảo hiểm xã hội, bảo hiểm y tế; quản lý sổ bảo hiểm xã hội, thẻ bảo hiểm y tế|Điều 15","40940","hộ kinh doanh","substring"
"'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2#3","'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2","179570","giấy chứng nhận đăng ký đầu tư","substring"
"'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2#3","'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2","179570","dự án đầu tư","substring"
"'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2#3","'10/2025/QĐ-UBND|Quyết định '10/2025/QĐ-UBND Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài chính thành phố Đà Nẵng|Điều 2","179570","đầu tư nước ngoài","substring"
"16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5#0","16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5","168096","góp vốn","substring"
"16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5#0","16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5","168096","vốn điều lệ","substring"
"16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5#0","16/2024/TT-NHNN|Thông tư 16/2024/TT-NHNN Quy định về việc xây dựng và thực hiện lộ trình để bảo đảm tuân thủ quy định về giới hạn góp vốn, mua cổ phần tại khoản 5 Điều 137 Luật Các tổ chức tín dụng của tổ chức tín dụng, công ty con của tổ chức tín dụng|Điều 5","168096","giấy chứng nhận đăng ký doanh nghiệp","substring"
"50/2003/QĐ-UB|Quyết định 50/2003/QĐ-UB Về việc ban hành quy định tạm thời chức năng, nhiệm vụ, cơ cấu tổ chức và kinh phí hoạt động của Bảo hiểm xã hội Nông dân Nghệ An|Điều 5#0","50/2003/QĐ-UB|Quyết định 50/2003/QĐ-UB Về việc ban hành quy định tạm thời chức năng, nhiệm vụ, cơ cấu tổ chức và kinh phí hoạt động của Bảo hiểm xã hội Nông dân Nghệ An|Điều 5","58601","bảo hiểm xã hội","substring"
"50/2003/QĐ-UB|Quyết định 50/2003/QĐ-UB Về việc ban hành quy định tạm thời chức năng, nhiệm vụ, cơ cấu tổ chức và kinh phí hoạt động của Bảo hiểm xã hội Nông dân Nghệ An|Điều 5#0","50/2003/QĐ-UB|Quyết định 50/2003/QĐ-UB Về việc ban hành quy định tạm thời chức năng, nhiệm vụ, cơ cấu tổ chức và kinh phí hoạt động của Bảo hiểm xã hội Nông dân Nghệ An|Điều 5","58601","giám đốc","substring"
"598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5#1","598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5","1893","vốn pháp định","substring"
"598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5#1","598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5","1893","hợp tác xã","substring"
"598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5#1","598-TC/CĐKT|Quyết định 598-TC/CĐKT Ban hành Chế độ kế toán sản xuất, kinh doanh ngoài quốc doanh|Điều 5","1893","bảo hiểm xã hội","substring"
"26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1#0","26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1","187003","đăng ký kinh doanh","substring"
"26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1#0","26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1","187003","hộ kinh doanh","substring"
"26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1#0","26/2018/NQ-HĐND.|Nghị quyết 26/2018/NQ-HĐND. Quy định mức thu, chế độ thu, nộp và quản lý lệ phí 
đăng ký kinh doanh trên địa bàn tỉnh An Giang|Điều 1","187003","hợp tác xã","substring"
"416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 7#0","416-TC/QĐ|Quyết định 416-TC/QĐ Quyết định ban hành chế độ quản lý tài chính và chế độ kế toán hợp tác xã sản xuất nông nghiệp|Điều 7","77473","hợp tác xã","substring"
"33/2008/QĐ-UBND|Quyết định 33/2008/QĐ-UBND Về việc ban hành Quy chế phối hợp quản lý hoạt động tổ chức hội chợ, triển lãm thương mại và khuyến mại trên địa bàn tỉnh Bình Định|Điều 5#0","33/2008/QĐ-UBND|Quyết định 33/2008/QĐ-UBND Về việc ban hành Quy chế phối hợp quản lý hoạt động tổ chức hội chợ, triển lãm thương mại và khuyến mại trên địa bàn tỉnh Bình Định|Điều 5","79698","kê khai thuế","substring"
"33/2008/QĐ-UBND|Quyết định 33/2008/QĐ-UBND Về việc ban hành Quy chế phối hợp quản lý hoạt động tổ chức hội chợ, triển lãm thương mại và khuyến mại trên địa bàn tỉnh Bình Định|Điều 5#0","33/2008/QĐ-UBND|Quyết định 33/2008/QĐ-UBND Về việc ban hành Quy chế phối hợp quản lý hoạt động tổ chức hội chợ, triển lãm thương mại và khuyến mại trên địa bàn tỉnh Bình Định|Điều 5","79698","quản lý thuế","substring"
"1181/1996/QĐ-UBTC|Quyết định 1181/1996/QĐ-UBTC Về việc thành lập Ban quản lý dự án đầu tư và xây dựng thuộc Sở Văn hóa Thông tin-Thể thao tỉnh Lâm Đồng|Điều 2#0","1181/1996/QĐ-UBTC|Quyết định 1181/1996/QĐ-UBTC Về việc thành lập Ban quản lý dự án đầu tư và xây dựng thuộc Sở Văn hóa Thông tin-Thể thao tỉnh Lâm Đồng|Điều 2","4601","dự án đầu tư","substring"
"30/2025/NQ-HĐND|Nghị quyết 30/2025/NQ-HĐND Phê duyệt đề án thí điểm thành lập quỹ đầu tư mạo hiểm thành phố hà nội; quy định cơ chế tổ chức hoạt động của quỹ đầu tư mạo hiểm, trách nhiệm kiểm tra, giám sát, báo cáo kết quả thực hiện (thực hiện Điều 36 Luật Thủ đô số 39/2024/QH15)|Điều 1#0","30/2025/NQ-HĐND|Nghị quyết 30/2025/NQ-HĐND Phê duyệt đề án thí điểm thành lập quỹ đầu tư mạo hiểm thành phố hà nội; quy định cơ chế tổ chức hoạt động của quỹ đầu tư mạo hiểm, trách nhiệm kiểm tra, giám sát, báo cáo kết quả thực hiện (thực hiện Điều 36 Luật Thủ đô số 39/2024/QH15)|Điều 1","182797","vốn điều lệ","substring"
"39/2016/QĐ-UBND|Quyết định 39/2016/QĐ-UBND ban hành Quy chế giám sát tài chính, đánh giá hiệu quả hoạt động các doanh nghiệp nhà nước và doanh nghiệp có vốn nhà nước trên địa bàn tỉnh Bắc Kạn|Điều 17#0","39/2016/QĐ-UBND|Quyết định 39/2016/QĐ-UBND ban hành Quy chế giám sát tài chính, đánh giá hiệu quả hoạt động các doanh nghiệp nhà nước và doanh nghiệp có vốn nhà nước trên địa bàn tỉnh Bắc Kạn|Điều 17","140766","người lao động","substring"
"1282/1998/QĐ-BTC|Quyết định 1282/1998/QĐ-BTC Quyết định sửa đổi, bổ sung tên và thuế suất thuế nhập khẩu của một số mặt hàng trong Biểu thuế nhập khẩu|Điều 2#6","1282/1998/QĐ-BTC|Quyết định 1282/1998/QĐ-BTC Quyết định sửa đổi, bổ sung tên và thuế suất thuế nhập khẩu của một số mặt hàng trong Biểu thuế nhập khẩu|Điều 2","7372","thuế nhập khẩu","substring"
"34/2020/QĐ-UBND|Quyết định 34/2020/QĐ-UBND Ban hành quy định về quản lý, đầu tư, kinh doanh, khai thác các khu du lịch cấp tỉnh, điểm du lịch trên địa bàn tỉnh Thanh Hóa|Điều 3#0","34/2020/QĐ-UBND|Quyết định 34/2020/QĐ-UBND Ban hành quy định về quản lý, đầu tư, kinh doanh, khai thác các khu du lịch cấp tỉnh, điểm du lịch trên địa bàn tỉnh Thanh Hóa|Điều 3","144956","đất đai","substring"
"34/2020/QĐ-UBND|Quyết định 34/2020/QĐ-UBND Ban hành quy định về quản lý, đầu tư, kinh doanh, khai thác các khu du lịch cấp tỉnh, điểm du lịch trên địa bàn tỉnh Thanh Hóa|Điều 3#0","34/2020/QĐ-UBND|Quyết định 34/2020/QĐ-UBND Ban hành quy định về quản lý, đầu tư, kinh doanh, khai thác các khu du lịch cấp tỉnh, điểm du lịch trên địa bàn tỉnh Thanh Hóa|Điều 3","144956","bảo vệ môi trường","substring"
"15/2025/NQ-HĐND|Nghị quyết 15/2025/NQ-HĐND Quy định phân cấp nguồn thu, nhiệm vụ chi giữa ngân sách thành phố và ngân sách cấp xã; tỷ lệ phần trăm (%) phân chia đối với phần ngân sách địa phương được hưởng và các khoản thu phân chia giữa ngân sách thành phố và ngân sách cấp xã; nguyên tắc, tiêu chí và định mức phân bổ dự toán chi thường xuyên ngân sách các cấp chính quyền của thành phố Đà Nẵng|Điều 12#2","15/2025/NQ-HĐND|Nghị quyết 15/2025/NQ-HĐND Quy định phân cấp nguồn thu, nhiệm vụ chi giữa ngân sách thành phố và ngân sách cấp xã; tỷ lệ phần trăm (%) phân chia đối với phần ngân sách địa phương được hưởng và các khoản thu phân chia giữa ngân sách thành phố và ngân sách cấp xã; nguyên tắc, tiêu chí và định mức phân bổ dự toán chi thường xuyên ngân sách các cấp chính quyền của thành phố Đà Nẵng|Điều 12","185163","sáp nhập","substring"
"14/2005/QĐ-BTC|Quyết định 14/2005/QĐ-BTC Về việc sửa đổi thuế suất thuế nhập khẩu của một số mặt hàng thuộc nhóm 2710 trong Biểu thuế nhập khẩu ưu đãi|Điều 1#0","14/2005/QĐ-BTC|Quyết định 14/2005/QĐ-BTC Về việc sửa đổi thuế suất thuế nhập khẩu của một số mặt hàng thuộc nhóm 2710 trong Biểu thuế nhập khẩu ưu đãi|Điều 1","84297","thuế nhập khẩu","substring"
"18/LĐTBXH-TT|Thông tư 18/LĐTBXH-TT Hướng dẫn việc cấp, quản lý và sử dụng sổ lao động|Điều 15#4","18/LĐTBXH-TT|Thông tư 18/LĐTBXH-TT Hướng dẫn việc cấp, quản lý và sử dụng sổ lao động|Điều 15","10096","hợp đồng lao động","substring"
"18/LĐTBXH-TT|Thông tư 18/LĐTBXH-TT Hướng dẫn việc cấp, quản lý và sử dụng sổ lao động|Điều 15#4","18/LĐTBXH-TT|Thông tư 18/LĐTBXH-TT Hướng dẫn việc cấp, quản lý và sử dụng sổ lao động|Điều 15","10096","người lao động","substring"
